,转债代码,转债余额,申购日期,债券简称,股票代码,正股简称,转股价格,纯债价值,bond_nm,price,stock_id,stock_nm,redeem_dt,volume,评级,redeem_icon,强赎修正,ATR,ma20,ma5,K,D,slope,macd,cci,yj_bias,ATR1,ma201,ma51,K1,D1,SLOPE1,macd1,cci1,yj_bias1,VIX11,zzzf,zgzf,zfc,zfc5,zfc10,正股趋势,正股综合分,转债价格,转债涨跌幅,股价,正股涨跌幅,转股价值,转股溢价率,amount,amount1,转债换手率,转债换手率1,距离转股日,剩余期限,vix,多权价值,期权价值,内在价值,价值溢价,MA20乖离,MA5乖离,绝对乖离,涨幅对标,双低分数,传统双低,五因子分数,强势分数,多因子V1.1,综合分数,溢值分数
38,sz123057,2.065,2020-07-01,美联转债,sz300586,美联新材,9.5, 95.09,美联转债,212.7,300586,美联新材,暂无提示,50490.1,AA-,,0,1.2653,18.0950,19.2100,76.8333,81.1560,0.0887,0.3503,55.4253,0.5537,1.3121,18.0755,19.1660,78.9167,83.1612,0.0587,0.3787,47.2044,0.2599,0.0431,0.2419,0.0471,0.0394,0.0094,-0.0140,涨减速,5,231.375,8.78,19.98,5.83,210.316,0.100131,229.805,280.295,1112.86,678.681,1336,1336,0.0431,128.193,128.193,223.283,0.0362405,0.10417242332135968,0.04008328995314936,0.10417242332135968,0.0394,0.659049,0.530491,0.706476,0.760082,0.668922,0.714368,0.947369
39,sz128145,3.767,2021-03-22,日丰转债,sz002953,日丰股份,10.43, 89.85,日丰转债,132.708,002953,日丰股份,暂无提示,7314.4,AA-,G,0,0.5413,11.0820,11.2680,96.2194,87.8716,0.0238,0.1533,120.2020,0.6299,0.5613,11.1085,11.0360,91.6064,72.5757,-0.0077,0.1246,97.6102,0.1059,0.0269,0.1027,-0.0245,0.0223,-0.0180,-0.0045,均线金叉,7,132.1,-0.46,11.39,-1.3,109.204,0.20966,5.16182,12.4762,13.7027,16.5599,1600,1600,0.0269,31.0998,31.0998,120.95,0.0921888,0.02779281718101423,0.010827121050763111,0.02779281718101423,0.0223,0.569073,0.468933,0.629923,0.605149,0.65498,0.712033,0.755829
40,sz128090,3.099,2019-12-27,汽模转2,sz002510,天汽模,4.23, 95.62,汽模转2,124.96,002510,天汽模,暂无提示,3538.64,AA-,,0,0.1552,3.8855,4.0040,96.3889,92.6251,0.0081,0.0517,96.1407,-0.3582,0.1609,3.8880,3.9560,94.6443,84.0833,-0.0004,0.0475,76.6991,-0.6661,0.0246,0.0698,0.0000,-0.0106,-0.0043,-0.0576,上涨中,6,124.608,-0.28,3.99,-1.48,94.3262,0.321032,3.1841,6.72274,10.2746,10.8466,1149,1149,0.0246,19.5944,19.5944,115.214,0.0815311,0.02689486552567244,-0.0034965034965033226,0.02689486552567244,-0.0106,0.613829,0.522539,0.701039,0.615967,0.667812,0.708667,0.756969
41,sz128046,6.468,2018-10-17,利尔转债,sz002258,利尔化学,12.8, 99.99,利尔转债,154.8,002258,利尔化学,2022-10-31,22026.5,AA,R,13,0.6708,19.8545,19.7640,81.3131,76.1459,-0.0027,0.1478,52.2165,-0.1441,0.6957,19.9590,19.7380,77.9461,69.3306,-0.0352,0.1256,25.7963,-1.0560,0.0219,0.1712,-0.0806,-0.0426,-0.0387,-0.0508,上涨中,6,156.5,1.1,20.05,1.06,156.641,-0.000897756,17.8266,39.8531,27.5612,30.8079,713,13,0.0219,56.6481,56.6481,156.638,-0.000881599,0.009846634264272458,0.014470754907913497,0.009846634264272458,-0.0426,0.691897,0.608833,0.764204,0.811327,0.645773,0.707808,0.899737
42,sz123130,3.755,2021-11-11,设研转债,sz300732,设研院,9.24, 96.39,设研转债,126.5,300732,设研院,暂无提示,3148.99,AA,,0,0.2255,9.3935,9.3100,92.6808,80.4263,-0.0021,0.0412,80.3781,0.7590,0.2338,9.4375,9.2380,82.6279,64.3780,-0.0206,0.0266,49.8231,0.4339,0.0148,0.1427,-0.0756,-0.0083,0.0108,0.0105,上涨中,6,126.079,-0.33,9.43,0.21,102.056,0.235387,5.18866,8.33765,13.818,11.1021,1834,1834,0.0148,16.1631,16.1631,112.553,0.120174,0.0038856656198436035,0.012889366272824887,0.0038856656198436035,-0.0083,0.63536,0.434879,0.638074,0.612369,0.676986,0.706696,0.727637
43,sz123123,5.152,2021-08-12,江丰转债,sz300666,江丰电子,53.59, 88.11,江丰转债,170.233,300666,江丰电子,暂无提示,100236.0,A+,G,0,6.7159,92.9040,84.6340,21.7532,25.4466,-1.3368,-1.8063,-97.8636,1.2535,6.9646,94.0555,85.4300,24.3323,29.0772,-1.1450,-1.8872,-134.2408,0.8362,0.0462,0.2139,-0.2191,0.0389,0.0220,0.0272,超跌反转,12,169.299,-0.55,82.42,0.55,153.797,0.100793,76.8136,177.05,149.095,171.826,1743,1743,0.0462,81.8305,81.8305,169.94,-0.00377476,-0.11284767071385515,-0.026159699411584025,0.11284767071385515,0.0389,0.477089,0.614939,0.485584,0.655158,0.476572,0.705991,0.77419
44,sh113561,1.499,2019-12-31,正裕转债,sh603089,正裕工业,9.98, 94.95,正裕转债,125.047,603089,正裕工业,暂无提示,2006.4,A+,,0,0.4727,9.0940,8.2840,25.3436,20.4141,-0.1704,-0.1246,-46.5430,0.9355,0.4902,9.1730,8.2240,19.7348,16.4156,-0.1947,-0.1568,-59.1782,0.6461,0.0383,0.1262,-0.1359,0.0892,0.0118,0.1212,跌减缓,4,126.35,1.04,8.72,3.93,87.3747,0.44607,5.62088,7.62728,37.4976,25.4412,1153,1153,0.0383,25.9068,25.9068,120.857,0.0454523,-0.041126017154167416,0.05263157894736836,0.041126017154167416,0.0892,0.374453,0.591445,0.400165,0.472255,0.461348,0.701141,0.657832
45,sz128120,2.598,2020-07-17,联诚转债,sz002921,联诚精密,17.72, 88.48,联诚转债,121.933,002921,联诚精密,暂无提示,2817.42,A,,0,0.7732,14.6940,14.3140,90.9091,77.6139,-0.0358,0.1191,52.4578,0.4135,0.8019,14.8365,14.0880,80.8081,60.7068,-0.0933,0.0786,14.8968,0.2356,0.0412,0.1314,-0.1394,0.0810,-0.0030,-0.0241,上涨中,6,122.097,0.13,14.61,0.27,82.4492,0.480875,2.99246,5.80988,11.5183,11.1815,1352,1352,0.0412,24.9404,24.9404,113.42,0.0764999,-0.005716619028174885,0.020679055470169017,0.005716619028174885,0.081,0.399027,0.543585,0.502863,0.452187,0.538232,0.696483,0.64397
46,sz128069,2.993,2019-06-24,华森转债,sz002907,华森制药,17.97, 102.25,华森转债,122.4,002907,华森制药,暂无提示,28159.2,AA-,,0,0.4535,12.0475,13.2880,94.4892,82.7509,0.2353,0.3244,177.3638,-0.7385,0.4703,11.9435,12.8720,83.1989,71.2814,0.1853,0.2815,189.0992,-1.2266,0.0266,0.0855,0.1650,-0.1286,-0.0906,-0.2077,上涨中,6,124.44,1.67,15.69,10.03,87.3122,0.425231,52.5206,80.6798,175.478,134.781,963,963,0.0266,17.1467,17.1467,119.397,0.0422395,0.30234488483087785,0.18076459963877167,0.30234488483087785,-0.1286,0.752902,0.606157,0.89988,0.735933,0.751947,0.695623,0.891923
47,sh113062,60.0,2022-09-15,常银转债,sh601128,常熟银行,8.08, 90.49,常银转债,118.79,601128,常熟银行,暂无提示,576918.0,AA+,,0,0.1914,7.8445,8.0720,79.9272,73.2939,0.0329,0.0350,159.2220,0.0000,0.1985,7.8350,8.0300,70.0108,69.0126,0.0313,0.0308,174.4624,0.0000,0.0135,0.0000,0.0000,0.0000,0.0000,0.0000,上涨中,6,117.901,-0.75,7.93,-3.29,98.1436,0.201312,100.919,677.837,16.8198,56.4864,2142,2142,0.0135,12.6693,12.6693,103.159,0.142902,0.010899356236853786,-0.017591674925668932,0.010899356236853786,0.0,0.554485,0.420875,0.542069,0.518568,0.688396,0.692484,0.51541
48,sz123157,4.946,2022-08-30,科蓝转债,sz300663,科蓝软件,16.02, 85.50,科蓝转债,120.78,300663,科蓝软件,暂无提示,7767.46,AA-,,0,0.5738,13.6460,14.0140,93.1170,84.6645,0.0575,0.2425,117.3826,0.0000,0.5950,13.6630,13.6400,88.1414,69.4686,0.0014,0.2034,117.9137,0.0000,0.0246,0.0000,0.0000,0.0000,0.0000,0.0000,均线金叉,7,120.306,-0.39,14.26,-1.59,89.0137,0.351544,3.34014,11.1076,6.75321,11.2289,2126,2126,0.0246,16.5517,16.5517,102.052,0.178873,0.044994870291660494,0.017553874696731864,0.044994870291660494,0.0,0.525682,0.334974,0.595094,0.461685,0.708962,0.691982,0.601808
49,sh113537,1.239,2019-06-10,文灿转债,sh603348,文灿股份,19.13, 103.59,文灿转债,424.114,603348,文灿股份,暂无提示,64681.4,AA-,G,0,5.4105,77.2340,76.5440,48.4741,59.0434,-0.2179,0.2041,-58.0902,1.1871,5.6109,77.8910,75.8840,61.3114,56.8961,-0.2894,0.2936,-2.9453,0.8797,0.0402,0.1811,-0.1327,0.0751,-0.0022,0.0392,涨减速,5,421.77,-0.55,71.5,-3.18,373.759,0.128456,64.6212,129.303,521.559,521.802,949,949,0.0402,280.144,280.144,383.734,0.0991206,-0.07424191418287274,-0.0658967391304347,0.07424191418287274,0.0751,0.440404,0.39779,0.44792,0.548837,0.470136,0.690894,0.701191
50,sh113504,4.628,2018-03-02,艾华转债,sh603989,艾华集团,20.51, 102.79,艾华转债,142.84,603989,艾华集团,暂无提示,7909.46,AA,,0,1.2227,26.8785,25.6240,41.1654,46.6374,-0.1846,-0.1719,-105.7997,0.7313,1.2680,26.9960,25.5060,47.8697,44.7160,-0.1601,-0.1675,-123.0251,0.7313,0.0292,0.1582,-0.1126,0.0346,0.0245,0.0150,下跌中,3,142.193,-0.45,25.27,0.16,123.208,0.154087,8.39409,16.3036,18.1376,17.614,484,484,0.0292,37.9252,37.9252,140.715,0.0105019,-0.05984336923563438,-0.01381517327505466,0.05984336923563438,0.0346,0.512386,0.599409,0.512673,0.657126,0.483816,0.689883,0.770174
51,sz128049,3.631,2018-11-27,华源转债,sz002787,华源控股,7.37, 101.27,华源转债,115.631,002787,华源控股,暂无提示,1049.44,AA-,,0,0.2266,5.9895,6.0340,94.7548,87.1227,0.0100,0.0451,142.4444,0.4984,0.2350,6.0115,5.9360,90.3797,73.7859,-0.0074,0.0283,114.1520,-0.3967,0.0221,0.0742,-0.0562,0.0357,-0.0507,-0.0342,均线金叉,7,116.198,0.49,6.43,3.54,87.2456,0.33185,2.27876,3.3282,6.27585,4.58304,754,754,0.0221,13.6777,13.6777,114.948,0.0108774,0.07354537106603232,0.06562810739144842,0.07354537106603232,0.0357,0.51921,0.706572,0.657202,0.586661,0.689401,0.688172,0.776789
52,sh113585,1.002,2020-06-09,寿仙转债,sh603896,寿仙谷,21.64, 94.99,寿仙转债,178.074,603896,寿仙谷,暂无提示,30166.0,AA-,,0,1.1242,34.1630,34.9640,78.4887,79.2265,0.2112,0.2818,146.7055,0.1621,1.1658,34.1850,34.4280,83.0967,74.6472,0.1442,0.2249,200.8969,-0.5831,0.0200,0.1592,-0.0113,-0.0127,-0.0183,-0.0129,上涨中,6,182.435,2.45,36.5,1.96,168.669,0.0816146,19.2983,49.4643,192.598,246.828,1314,1314,0.02,75.0508,75.0508,170.041,0.0728895,0.06840734127564918,0.04393090035465064,0.06840734127564918,-0.0127,0.678062,0.453148,0.768473,0.739799,0.736956,0.687436,0.932273
53,sh113027,2.387,2019-06-14,华钰转债,sh601020,华钰矿业,10.17, 93.18,华钰转债,141.991,601020,华钰矿业,暂无提示,7195.96,A,G,0,0.4824,12.9545,12.7440,44.5285,38.1351,-0.0920,-0.0371,-48.0392,0.4382,0.5003,12.9725,12.7100,36.3699,31.8119,-0.1148,-0.0421,-67.1312,0.2135,0.0241,0.1252,0.0047,-0.0137,0.0097,0.0119,跌减缓,4,141.986,0,12.64,-0.63,124.287,0.142403,5.51393,12.7099,23.0998,26.6231,953,953,0.0241,39.8032,39.8032,132.983,0.0676987,-0.024277278165888205,-0.008160703075957287,0.024277278165888205,-0.0137,0.657641,0.479561,0.628851,0.714729,0.546345,0.686611,0.806038
54,sh110056,17.1,2019-03-19,亨通转债,sh600487,亨通光电,14.88, 105.43,亨通转债,140.31,600487,亨通光电,暂无提示,18874.1,AA+,,0,0.9456,18.6665,19.6700,63.7131,73.2257,0.1047,0.0207,37.8490,-0.4713,0.9806,18.6445,19.6740,72.3825,79.7797,0.1216,0.0478,38.4486,-0.5538,0.0343,0.1188,0.0370,-0.0434,-0.0107,-0.0039,涨减速,5,143.765,2.46,20.65,6.66,138.777,0.0359434,41.3201,60.1942,24.1638,17.6007,866,866,0.0343,59.6233,59.6233,165.053,-0.128978,0.10625987732033315,0.04982206405693934,0.10625987732033315,-0.0434,0.736354,0.808071,0.748343,0.90866,0.675644,0.68616,0.932819
55,sz128111,1.148,2020-06-11,中矿转债,sz002738,中矿资源,10.96, 100.72,中矿转债,918.068,002738,中矿资源,暂无提示,69266.0,AA-,G,0,5.3077,96.2185,89.5400,47.0847,37.1078,-1.1745,-1.0756,-62.0689,1.3082,5.5043,96.9575,89.7580,35.0425,27.0022,-1.3640,-1.2701,-70.0250,0.7064,0.0356,0.1545,-0.1546,0.0814,0.0108,0.0192,跌减缓,4,919.663,0.17,90.23,0.02,823.266,0.11709,62.9365,132.203,548.228,575.795,1316,1316,0.0356,723.063,723.063,823.783,0.11639,-0.06223855079844309,0.0077060531605985805,0.06223855079844309,0.0814,0.389672,0.361344,0.422401,0.498916,0.471566,0.684464,0.661757
56,sz127014,5.344,2019-10-24,北方转债,sz000065,北方国际,7.8, 103.91,北方转债,142.025,000065,北方国际,暂无提示,14217.9,AA+,G,0,0.5348,9.2955,8.9800,39.7436,33.9316,-0.0414,-0.0782,-22.6631,0.5735,0.5546,9.3795,8.9320,31.2821,29.7436,-0.0541,-0.1038,-64.0450,0.3892,0.0354,0.1613,-0.1345,0.0334,-0.0035,-0.0006,跌减缓,4,142.45,0.3,9.17,1.78,117.564,0.211679,17.0933,31.3112,31.9859,29.2956,1085,1085,0.0354,44.1887,44.1887,148.099,-0.0381415,-0.013501156473562537,0.021158129175946394,0.013501156473562537,0.0334,0.489861,0.700999,0.565095,0.6744,0.517648,0.684059,0.82529
57,sz128082,2.026,2019-12-04,华锋转债,sz002806,华锋股份,9.13, 95.50,华锋转债,147.595,002806,华锋股份,暂无提示,7578.72,A,G,0,0.6529,11.4780,11.1000,87.8472,70.3183,-0.0366,0.0890,40.4725,0.3603,0.6770,11.5730,10.9460,72.4202,51.4253,-0.0735,0.0562,7.0060,0.1360,0.0381,0.2292,-0.1627,0.0557,-0.0029,-0.0101,上涨中,6,147.705,0.07,11.28,0.09,123.549,0.19552,11.0631,18.6418,54.6055,46.0064,1126,1126,0.0381,50.9179,50.9179,146.418,0.00879084,-0.01725039205436496,0.016216216216216273,0.01725039205436496,0.0557,0.436377,0.588421,0.540984,0.60912,0.515598,0.68152,0.804305
58,sz128040,2.005,2018-06-14,华通转债,sz002758,浙农股份,9.73, 103.65,华通转债,146.0,002758,浙农股份,暂无提示,48832.8,AA,G,0,0.3857,11.5130,12.2040,78.7559,81.0013,0.1090,0.2075,133.2545,0.7804,0.4000,11.5050,11.8320,86.8545,73.6962,0.0655,0.1841,155.2069,-0.7770,0.0239,0.2202,0.0388,-0.0200,-0.0358,-0.0443,上涨中,6,145.826,-0.12,12.46,-0.95,128.058,0.138754,22.8656,71.6984,114.043,178.799,588,588,0.0239,40.128,40.128,143.778,0.0142441,0.08225484235212388,0.020976728941330736,0.08225484235212388,-0.02,0.743089,0.576912,0.839633,0.829262,0.704521,0.680923,1.00144
59,sz127007,3.688,2018-06-28,湖广转债,sz000665,湖北广电,5.58, 104.36,湖广转债,133.376,000665,湖北广电,暂无提示,39055.8,AA+,,0,0.2071,5.8305,5.8140,91.2441,82.7038,0.0004,0.0656,84.2927,1.0391,0.2148,5.8570,5.7220,85.8519,67.8748,-0.0191,0.0527,58.8454,0.6968,0.0190,0.1319,-0.0573,0.0429,0.0235,0.0157,上涨中,6,133.0,-0.28,5.86,-1.01,105.018,0.266451,7.75826,46.8141,21.0365,63.4681,602,602,0.019,19.7943,19.7943,124.154,0.0712479,0.005059600377326223,0.007911936704506406,0.005059600377326223,0.0429,0.529564,0.509389,0.557147,0.592289,0.596899,0.679395,0.749265
60,sz123139,4.296,2022-03-11,铂科转债,sz300811,铂科新材,76.0, 84.25,铂科转债,146.0,300811,铂科新材,暂无提示,11964.7,A+,,0,5.3913,93.4880,94.5600,89.2958,81.1572,0.0418,0.7576,90.9792,0.0055,5.5910,93.6345,92.8800,84.4476,66.8235,-0.0656,0.6099,90.7368,-0.1969,0.0359,0.1833,-0.0342,-0.0174,-0.0104,0.0435,均线金叉,7,148.792,1.91,100.61,4.56,132.382,0.123963,29.5169,41.4816,68.7078,48.2793,1954,1954,0.0359,55.8892,55.8892,140.139,0.0617446,0.07618090022248847,0.06398054145516063,0.07618090022248847,-0.0174,0.677419,0.476668,0.67597,0.743995,0.636582,0.677666,0.864074
61,sz128044,6.573,2018-08-14,岭南转债,sz002717,岭南股份,3.43, 98.48,岭南转债,110.72,002717,岭南股份,暂无提示,2464.02,AA-,,0,0.1103,2.8300,2.7080,53.9891,42.8966,-0.0207,-0.0147,-10.1482,0.7269,0.1143,2.8415,2.6740,42.1958,32.4701,-0.0263,-0.0226,-29.1819,0.3187,0.0262,0.1086,-0.0709,0.0302,-0.0134,0.0426,跌减缓,4,110.371,-0.32,2.72,-1.09,79.3003,0.391811,1.98151,4.44553,3.01461,3.38166,649,649,0.0262,11.5421,11.5421,110.022,0.00317111,-0.03886925795052998,0.004431314623338345,0.03886925795052998,0.0302,0.564421,0.747034,0.582426,0.607348,0.661583,0.676558,0.740953
62,sh113629,6.193,2021-09-14,泉峰转债,sh603982,泉峰汽车,22.98, 91.58,泉峰转债,137.596,603982,泉峰汽车,暂无提示,13712.9,AA-,G,0,1.6785,26.7805,25.5780,69.3875,57.8197,-0.1687,0.0465,-7.0359,0.5588,1.7407,27.0485,25.3200,54.5831,47.5204,-0.2709,-0.0160,-24.1393,0.2886,0.0458,0.1348,-0.1531,0.1092,-0.0116,-0.0290,MACD金叉,9,140.409,2.04,25.8,0.51,112.271,0.25062,27.3131,41.026,44.1032,33.1229,1776,1776,0.0458,48.7607,48.7607,140.341,0.000486515,-0.03661246055898881,0.008679333802486644,0.03661246055898881,0.1092,0.320698,0.627954,0.417676,0.519255,0.408441,0.674901,0.672015
63,sz128025,2.976,2017-12-06,特一转债,sz002728,特一药业,13.15, 101.05,特一转债,125.75,002728,特一药业,暂无提示,2917.71,AA-,,0,0.3160,11.7380,12.1800,96.2063,89.8374,0.0872,0.1652,175.6085,0.1535,0.3277,11.7260,11.9500,93.6334,77.7022,0.0606,0.1480,241.4178,-1.0380,0.0171,0.0702,0.0204,-0.0091,-0.0502,-0.0576,上涨中,6,127.192,1.15,12.59,0.48,95.7414,0.328495,5.6962,8.61391,19.1405,14.4723,398,398,0.0171,9.78339,9.78339,110.833,0.147596,0.07258476742204811,0.033661740558292186,0.07258476742204811,-0.0091,0.620492,0.372384,0.743851,0.574303,0.717396,0.673495,0.729914
64,sz128081,30.055,2019-11-21,海亮转债,sz002203,海亮股份,9.62, 102.15,海亮转债,129.254,002203,海亮股份,暂无提示,15853.9,AA,,0,0.3745,11.7700,11.9980,87.0696,81.8794,0.0302,0.0665,171.0660,0.5665,0.3883,11.7705,11.8820,80.8973,74.4471,0.0111,0.0500,171.5288,-0.9362,0.0221,0.0562,0.0016,-0.0020,-0.0267,-0.0430,上涨中,6,128.7,-0.43,12.2,-0.33,126.819,0.0148311,7.92753,23.7814,2.63768,3.95632,1113,1113,0.0221,40.1596,40.1596,142.31,-0.0956339,0.03653355989804585,0.016836139356559476,0.03653355989804585,-0.002,0.616329,0.870635,0.677416,0.790815,0.690414,0.670143,0.830785
65,sh113631,9.3,2021-11-08,皖天转债,sh603689,皖天然气,7.81, 96.50,皖天转债,118.334,603689,皖天然气,暂无提示,2501.33,AA+,,0,0.2797,7.5755,7.6220,84.6154,72.9663,0.0019,0.0177,71.3893,0.1860,0.2901,7.5895,7.5980,75.6838,60.1401,-0.0029,0.0109,35.6798,-0.0235,0.0222,0.0594,-0.0400,0.0265,-0.0027,-0.0189,上涨中,6,118.1,-0.2,7.63,-0.65,97.6953,0.208861,3.44,5.94133,3.69892,3.19426,1831,1831,0.0222,19.6611,19.6611,116.161,0.0166912,0.007194244604316502,0.0010495932826029009,0.007194244604316502,0.0265,0.542863,0.686404,0.600671,0.613171,0.687742,0.669292,0.725356
66,sh113044,319.989,2020-12-14,大秦转债,sh601006,大秦铁路,6.7, 100.68,大秦转债,112.152,601006,大秦铁路,暂无提示,24180.2,AAA,,0,0.1073,6.7455,6.7700,61.8280,58.3816,0.0051,-0.0109,201.0468,0.3744,0.1113,6.7400,6.7500,57.1960,57.7337,0.0006,-0.0168,221.6958,-0.7332,0.0091,0.0240,0.0224,-0.0199,-0.0020,-0.0064,跌减缓,4,112.372,0.2,7,2.19,104.478,0.0755606,31.5395,55.7197,0.985644,0.870651,1502,1502,0.0091,13.0253,13.0253,113.705,-0.0117256,0.03772885627455347,0.033973412112260126,0.03772885627455347,-0.0199,0.668942,0.770162,0.650174,0.721572,0.757111,0.669157,0.724605
67,sz127029,8.188,2021-03-19,中钢转债,sz000928,中钢国际,5.64, 101.92,中钢转债,122.001,000928,中钢国际,暂无提示,3683.03,AA+,,0,0.1854,5.5175,5.3560,75.5128,58.9779,-0.0145,0.0232,66.0895,0.6160,0.1922,5.5525,5.2760,58.8889,42.7162,-0.0333,0.0028,52.6465,0.1469,0.0242,0.1065,-0.1168,0.0699,-0.0103,-0.0164,上涨中,6,123.0,0.82,5.56,0.72,98.5816,0.247698,5.07454,8.75757,6.19753,5.34781,1597,1597,0.0242,21.8532,21.8532,123.773,-0.00624674,0.0077027639329405595,0.03808812546676621,0.0077027639329405595,0.0699,0.438518,0.714462,0.529424,0.567189,0.611477,0.667478,0.718559
68,sh113534,3.934,2019-04-09,鼎胜转债,sh603876,鼎胜新材,14.98, 99.07,鼎胜转债,404.449,603876,鼎胜新材,暂无提示,52079.9,AA-,G,0,3.6614,55.8095,56.7900,22.9473,42.2931,-0.0100,0.1293,-105.2450,1.3990,3.7970,56.0750,57.5300,39.0738,59.5403,0.0922,0.2929,-93.9013,1.1516,0.0370,0.2504,-0.0484,0.0490,0.0286,0.0423,涨减速,5,417.742,3.29,55.55,2.3,370.828,0.126512,70.5533,122.633,179.342,155.863,887,887,0.037,275.995,275.995,375.065,0.113785,-0.004649746010983891,-0.021834830075717626,0.004649746010983891,0.049,0.556556,0.366842,0.525701,0.620964,0.556854,0.666773,0.74838
69,sz123085,6.203,2020-12-11,万顺转2,sz300057,万顺新材,6.2, 89.54,万顺转2,170.5,300057,万顺新材,暂无提示,20815.5,AA-,G,0,0.5957,9.7645,9.7860,49.1909,63.9226,-0.0143,0.0952,-75.5637,1.4211,0.6178,9.8225,9.8020,63.3416,67.4301,-0.0172,0.1121,-97.4242,0.8900,0.0326,0.1545,-0.0927,0.0753,0.0062,0.0628,涨减速,5,171.866,0.8,9.59,1.05,154.677,0.111125,20.7279,41.5434,33.4159,33.4865,1499,1499,0.0326,71.3069,71.3069,160.847,0.0685067,-0.01787085872292493,-0.02002861230329034,0.01787085872292493,0.0753,0.454326,0.462397,0.456118,0.584967,0.530937,0.664373,0.724672
70,sh110085,119.916,2022-02-24,通22转债,sh600438,通威股份,38.36, 94.69,通22转债,131.989,600438,通威股份,暂无提示,50807.7,AA+,,0,2.1114,49.1400,49.1460,68.7052,62.0636,0.0460,0.2635,96.1430,0.9985,2.1896,49.4015,48.6820,60.4762,52.8021,-0.0454,0.1762,66.5284,-0.4474,0.0269,0.1233,-0.0739,0.0035,-0.0437,-0.0208,均线金叉,7,131.558,-0.33,49.51,-0.5,129.067,0.0193021,68.1112,118.919,5.67991,4.95843,1939,1939,0.0269,45.8111,45.8111,140.501,-0.0636512,0.007529507529507429,0.007406503072477921,0.007529507529507429,0.0035,0.608987,0.800067,0.662263,0.77035,0.681631,0.663217,0.81003
71,sz123061,2.496,2020-07-22,航新转债,sz300424,航新科技,14.84, 93.12,航新转债,123.496,300424,航新科技,暂无提示,28361.1,A,,0,0.5242,12.2940,11.7140,57.5187,40.6648,-0.1046,0.0151,31.3311,1.0911,0.5436,12.3250,11.4240,41.2831,26.0148,-0.1412,-0.0446,18.5325,0.0548,0.0256,0.0896,-0.0572,0.0260,-0.0759,0.0151,MACD金叉,9,123.799,0.25,12.58,1.7,84.7709,0.460395,5.32096,33.6821,21.3179,67.4721,1357,1357,0.0256,15.0286,15.0286,108.149,0.144712,0.02326338051081822,0.07392863240566849,0.02326338051081822,0.026,0.509868,0.392561,0.542914,0.47954,0.506209,0.660827,0.588967
72,sz128085,3.372,2019-12-16,鸿达转债,sz002002,鸿达兴业,3.91, 72.61,鸿达转债,117.189,002002,鸿达兴业,暂无提示,1931.28,CCC,G,0,0.1660,3.6295,3.5080,77.4343,60.5000,-0.0176,-0.0084,3.8239,0.5649,0.1722,3.6625,3.4780,59.9256,43.7422,-0.0288,-0.0185,-17.9301,0.4242,0.0314,0.1046,-0.1345,0.0818,0.0088,-0.0045,跌减缓,4,116.71,-0.41,3.5,-1.13,89.5141,0.303817,1.59956,3.53084,4.74367,5.23554,1138,1138,0.0314,22.0625,22.0625,94.6725,0.232776,-0.03567984570877536,-0.0022805017103763037,0.03567984570877536,0.0818,0.413186,0.236153,0.458664,0.341306,0.649429,0.660606,0.497427
73,sz123090,4.999,2020-12-21,三诺转债,sz300298,三诺生物,35.01, 100.33,三诺转债,129.72,300298,三诺生物,暂无提示,14734.7,AA,,0,1.4889,27.2650,30.1540,95.3190,87.3800,0.5115,0.8158,179.7011,0.6561,1.5441,26.9900,28.8200,95.4544,72.3855,0.3979,0.7190,221.7198,-1.3559,0.0365,0.1377,0.2112,-0.1412,-0.1913,-0.1223,上涨中,6,132.0,1.76,32.72,0.62,93.459,0.412384,8.97236,23.7071,17.9483,23.7118,1509,1509,0.0365,28.3978,28.3978,128.728,0.0254194,0.20007335411699967,0.08509650460967033,0.20007335411699967,-0.1412,0.790971,0.610258,0.907591,0.796519,0.697573,0.66016,0.917717
74,sh113626,8.353,2021-06-29,伯特转债,sh603596,伯特利,35.88, 101.76,伯特转债,259.003,603596,伯特利,暂无提示,32669.2,AA,G,0,5.5883,86.7100,87.0540,54.3355,63.5810,0.0147,0.3787,-41.4295,1.1765,5.7952,87.3245,86.6040,65.1928,64.7317,0.0929,0.4471,10.7536,0.8547,0.0359,0.1565,-0.1207,0.0775,-0.0007,0.0389,均线金叉,7,257.554,-0.56,82.88,-2.62,230.992,0.11499,24.3865,57.0557,29.1949,34.1528,1699,1699,0.0359,141.784,141.784,243.544,0.0575274,-0.044170222581017216,-0.04794725113148168,0.044170222581017216,0.0775,0.428116,0.485567,0.462895,0.573977,0.54041,0.65762,0.70984
